Year,Month,Day,Average of 5 cm,Average of 10 cm,Average of 20 cm,Average of 30 cm,Average of 40 cm,Average of 50 cm,Average of 60 cm,Average of 80 cm,Average of 100 cm,Average of 125 cm,Average of 150 cm,Average of 175 cm,Average of 200 cm,Average of 225 cm
2019,5,3,7.409,6.445583333,5.096375,3.9105,2.895708333,2.019625,1.286708333,0.082416667,-0.022583333,0.318291667,0.875708333,1.409041667,2.077333333,2.644083333
2019,5,4,7.059166667,6.291208333,5.2045,4.155125,3.1825,2.299875,1.538708333,0.185583333,0.042708333,0.393291667,0.960041667,1.512458333,2.084541667,2.660333333
2019,5,5,7.117333333,6.248625,5.160625,4.196833333,3.304333333,2.465708333,1.719416667,0.300666667,0.072375,0.41875,0.9805,1.524208333,2.1065,2.684208333
2019,5,6,6.658958333,6.069666667,5.190291667,4.277375,3.399916667,2.573791667,1.836875,0.449041667,0.08375,0.428083333,0.980541667,1.527208333,2.104083333,2.674041667
2019,5,7,7.277166667,6.170166667,4.961,4.082958333,3.305416667,2.555166667,1.862,0.526208333,0.037833333,0.377708333,0.932166667,1.4685,2.078375,2.657625
2019,5,8,7.525375,6.895166667,5.783916667,4.627041667,3.59625,2.7165,1.980083333,0.674625,0.069333333,0.410666667,0.952541667,1.472375,2.061666667,2.619416667
2019,5,9,7.56275,6.620333333,5.504666667,4.57025,3.708583333,2.886916667,2.152916667,0.822416667,0.088416667,0.423208333,0.951708333,1.486083333,2.079041667,2.633416667
2019,5,10,7.073916667,6.345166667,5.422083333,4.555125,3.726708333,2.933833333,2.222833333,0.916541667,0.073541667,0.406291667,0.931333333,1.460208333,2.03475,2.60275
2019,5,11,8.366208333,7.23125,5.849458333,4.75375,3.8295,3.007875,2.2965,1.011916667,0.0795,0.405208333,0.920666667,1.451916667,2.01425,2.567958333
2019,5,12,9.259458333,7.962625,6.3845,5.142291667,4.100916667,3.202416667,2.442791667,1.126916667,0.094416667,0.404416667,0.914833333,1.433625,2.021916667,2.573791667
2019,5,13,10.6065,8.887833333,6.959291667,5.556708333,4.415,3.438625,2.62675,1.248833333,0.098583333,0.384125,0.891291667,1.403666667,2.000583333,2.548333333
2019,5,14,12.12583333,10.21833333,7.968125,6.270083333,4.915583333,3.7995,2.904666667,1.436541667,0.174333333,0.405791667,0.908583333,1.416708333,1.999583333,2.547375
2019,5,15,11.72958333,10.18,8.331166667,6.78725,5.422791667,4.237083333,3.260958333,1.69425,0.389875,0.456,0.921583333,1.424458333,1.977125,2.528625
2019,5,16,11.23416667,10.22958333,8.68375,7.209833333,5.871,4.694416667,3.719166667,2.19075,1.1875,0.818916667,1.057708333,1.4955,2.0355,2.55175
2019,5,17,9.182041667,8.713375,7.895333333,6.94725,5.929166667,4.940708333,4.061125,2.632,1.692708333,1.15525,1.193166667,1.525375,2.032416667,2.554166667
2019,5,18,8.251625,8.046208333,7.46375,6.713791667,5.891,5.07375,4.327791667,3.045791667,2.133458333,1.51175,1.421208333,1.646458333,2.091625,2.582875
2019,5,19,7.758416667,7.406291667,6.860291667,6.311291667,5.698625,5.047541667,4.42475,3.293416667,2.433083333,1.777416667,1.604416667,1.748625,2.136083333,2.594625
2019,5,20,9.887291667,8.529791667,7.052375,6.1855,5.545041667,4.951041667,4.413416667,3.425,2.637041667,1.9785,1.755833333,1.847666667,2.189958333,2.623666667
2019,5,21,10.64845833,9.717083333,8.260416667,6.999041667,5.978541667,5.170166667,4.544875,3.561208333,2.817416667,2.176708333,1.914291667,1.943708333,2.217833333,2.613958333
2019,5,22,9.850833333,9.36875,8.454166667,7.433541667,6.454291667,5.599333333,4.897208333,3.805625,3.035291667,2.398166667,2.111958333,2.095166667,2.316041667,2.664375
2019,5,23,10.22083333,9.484166667,8.5,7.610541667,6.765291667,5.988041667,5.300166667,4.15375,3.354291667,2.68475,2.367958333,2.320416667,2.502083333,2.819375
2019,5,24,11.65333333,10.57125,9.22125,8.145708333,7.220875,6.428166667,5.74175,4.623583333,3.805291667,3.096333333,2.736375,2.643791667,2.82675,3.104875
2019,5,25,11.99958333,11.19958333,9.995,8.845833333,7.812041667,6.947666667,6.213625,5.059166667,4.228166667,3.494958333,3.11425,2.990958333,3.091958333,3.334416667
2019,5,26,12.20041667,11.2225,9.995416667,8.960416667,8.028083333,7.212916667,6.49425,5.322,4.471583333,3.724833333,3.328416667,3.189083333,3.180791667,3.4175
2019,5,27,13.09583333,12.09541667,10.69291667,9.465416667,8.37825,7.481916667,6.721625,5.517666667,4.64025,3.854916667,3.423916667,3.243833333,3.283583333,3.466375
2019,5,28,13.60875,12.40791667,10.94,9.744583333,8.701666667,7.781458333,7.004833333,5.756791667,4.843958333,4.020791667,3.556833333,3.334583333,3.35375,3.515541667
2019,5,29,15.24045455,13.72727273,11.80181818,10.30318182,9.101818182,8.099,7.294318182,6.009090909,5.066727273,4.210136364,3.720590909,3.471454545,3.459090909,3.602227273
2019,5,30,16.61541667,15.00833333,12.87333333,11.11916667,9.680833333,8.50375,7.582583333,6.187041667,5.191125,4.294166667,3.773666667,3.512458333,3.482583333,3.59275
2019,5,31,16.53458333,15.33125,13.5675,11.90791667,10.43166667,9.174166667,8.144375,6.605333333,5.527875,4.577583333,4.025708333,3.73675,3.621875,3.703583333
2019,6,1,15.18291667,14.41291667,13.24375,12.00041667,10.74958333,9.59,8.572916667,6.943875,5.778541667,4.756166667,4.167708333,3.841291667,3.721541667,3.782625
2019,6,2,15.6075,14.52875,13.15125,11.9475,10.82666667,9.784583333,8.850833333,7.255333333,6.051583333,4.9595,4.317958333,3.949708333,3.813291667,3.848083333
2019,6,3,16.80875,15.29875,13.52041667,12.12583333,10.91833333,9.86625,8.947916667,7.386291667,6.181291667,5.047625,4.360291667,3.949791667,3.808791667,3.815666667
2019,6,4,18.61333333,16.80958333,14.55625,12.82958333,11.41583333,10.24166667,9.269583333,7.677041667,6.46925,5.314833333,4.594125,4.154208333,3.942041667,3.914625
2019,6,5,19.15458333,17.44125,15.23291667,13.48708333,11.99666667,10.72583333,9.673333333,7.976541667,6.718916667,5.524416667,4.764916667,4.274583333,4.081291667,4.024583333
2019,6,6,19.42125,17.79833333,15.62125,13.9075,12.41541667,11.12916667,10.0475,8.283958333,6.967708333,5.735125,4.948708333,4.437083333,4.159875,4.09
2019,6,7,19.70833333,18.17125,16.01833333,14.3225,12.82083333,11.50625,10.39416667,8.56875,7.192875,5.906333333,5.078166667,4.530125,4.238791667,4.131041667
2019,6,8,19.82708333,18.5,16.40375,14.69666667,13.21541667,11.91041667,10.79375,8.939166667,7.522958333,6.189,5.329625,4.763583333,4.383125,4.2445
2019,6,9,17.66,17.12708333,15.97041667,14.71541667,13.45291667,12.24375,11.16041667,9.300416667,7.841333333,6.454625,5.547958333,4.931375,4.562875,4.392708333
2019,6,10,17.24291667,16.48333333,15.3175,14.30416667,13.29791667,12.28833333,11.3325,9.576666667,8.116875,6.693416667,5.743625,5.08625,4.679,4.497625
2019,6,11,17.3625,16.62875,15.42875,14.325,13.30208333,12.32833333,11.43708333,9.79125,8.386333333,6.964958333,5.993,5.322,4.8155,4.597541667
2019,6,12,16.31166667,15.81958333,14.94541667,14.07958333,13.19875,12.31458333,11.4725,9.900833333,8.531666667,7.117416667,6.11925,5.40025,4.941958333,4.694458333
2019,6,13,16.1375,15.515,14.61375,13.7975,13.00625,12.21708333,11.45833333,9.997083333,8.68375,7.297416667,6.293416667,5.564125,5.031708333,4.763666667
2019,6,14,18.77875,17.15458333,15.13416667,13.84541667,12.92625,12.11708333,11.38708333,10.01,8.762916667,7.401083333,6.394666667,5.643208333,5.118208333,4.816375
2019,6,15,17.16208333,16.7775,15.74333333,14.51333333,13.4225,12.46041667,11.64333333,10.23666667,9.027916667,7.699916667,6.703416667,5.943291667,5.344625,5.013
2019,6,16,16.86125,16.13083333,15.05833333,14.13916667,13.31291667,12.49291667,11.72583333,10.3075,9.090833333,7.774208333,6.786375,6.023791667,5.421416667,5.06975
2019,6,17,15.80416667,15.45666667,14.78458333,14.01583333,13.25875,12.50125,11.7875,10.43958333,9.243333333,7.934666667,6.948416667,6.177791667,5.560791667,5.187541667
2019,6,18,16.96583333,15.94583333,14.67916667,13.78875,13.08833333,12.40333333,11.75166667,10.48,9.325,8.027583333,7.042083333,6.259833333,5.667458333,5.274416667
2019,6,19,16.99541667,16.25166667,15.0875,14.03625,13.20041667,12.44583333,11.78458333,10.555,9.442083333,8.187916667,7.215666667,6.441375,5.767,5.366375
2019,6,20,16.66875,16.14333333,15.1675,14.18166667,13.3525,12.58541667,11.90666667,10.66625,9.5675,8.335833333,7.369958333,6.584541667,5.925375,5.502416667
2019,6,21,16.81666667,16.12625,15.06125,14.09708333,13.30958333,12.57708333,11.90958333,10.67875,9.5825,8.361666667,7.404208333,6.619625,5.985458333,5.549708333
2019,6,22,17.05208333,16.50875,15.50833333,14.39291667,13.51166667,12.73166667,12.04833333,10.8225,9.739166667,8.530833333,7.5825,6.801416667,6.135708333,5.68325
2019,6,23,19.2325,17.64,15.83916667,14.47041667,13.54708333,12.75833333,12.06458333,10.81458333,9.725833333,8.527916667,7.58975,6.815,6.193666667,5.741333333
2019,6,24,19.86875,18.84375,17.22458333,15.50625,14.19708333,13.13875,12.29375,10.935,9.825416667,8.633041667,7.692625,6.906458333,6.277,5.805958333
2019,6,25,19.695,18.73333333,17.29166667,15.80458333,14.59791667,13.53708333,12.63958333,11.15,9.96875,8.752916667,7.814708333,7.0315,6.367958333,5.897041667
2019,6,26,20.64916667,19.25916667,17.49125,15.97083333,14.78583333,13.74166667,12.84,11.29916667,10.06375,8.797916667,7.837916667,7.042291667,6.428083333,5.951666667
2019,6,27,20.45416667,19.6225,18.18708333,16.60166667,15.2925,14.1525,13.19416667,11.59708333,10.3175,9.01125,8.023666667,7.202791667,6.580083333,6.085833333
2019,6,28,21.3475,20.0925,18.34791667,16.76041667,15.51041667,14.40208333,13.44208333,11.80041667,10.47166667,9.125833333,8.1135,7.287875,6.648416667,6.150666667
2019,6,29,21.19916667,20.29333333,18.82333333,17.275,15.92166667,14.73375,13.7175,12.02416667,10.67291667,9.295416667,8.259125,7.418958333,6.753791667,6.242791667
2019,6,30,22.85416667,21.31958333,19.31958333,17.68541667,16.29375,15.07041667,14.0125,12.27208333,10.885,9.473333333,8.422833333,7.588708333,6.855583333,6.333583333
2019,7,1,22.905,21.65791667,19.89125,18.26166667,16.78625,15.47416667,14.33916667,12.51708333,11.07541667,9.607083333,8.509166667,7.622625,6.970375,6.425333333
2019,7,2,22.86333333,21.68,20.00583333,18.4675,17.045,15.7675,14.64083333,12.76625,11.28375,9.782083333,8.671666667,7.79425,7.013583333,6.478291667
2019,7,3,22.99375,21.90416667,20.305,18.79916667,17.38208333,16.095,14.96125,13.03958333,11.51083333,9.952083333,8.7975,7.880541667,7.151791667,6.585291667
2019,7,4,22.98583333,21.96625,20.44375,19.00208333,17.6325,16.37666667,15.26125,13.32791667,11.77,10.16708333,8.975,8.029541667,7.278666667,6.691541667
2019,7,5,21.04041667,20.80875,20.1025,19.04583333,17.85083333,16.67625,15.6025,13.68125,12.10458333,10.47041667,9.248333333,8.27775,7.454,6.856416667
2019,7,6,20.83,20.2025,19.31208333,18.44958333,17.53333333,16.5775,15.64708333,13.84125,12.29041667,10.63958333,9.4,8.4175,7.536166667,6.929875
2019,7,7,21.18583333,20.30333333,19.1825,18.22458333,17.29708333,16.39,15.52875,13.84458333,12.34875,10.70208333,9.437083333,8.42075,7.57975,6.966083333
2019,7,8,22.48916667,21.44458333,19.94083333,18.6675,17.54333333,16.54875,15.66375,14.01041667,12.56041667,10.92916667,9.65125,8.61925,7.733041667,7.082458333
2019,7,9,21.57416667,21.13875,20.32791667,19.33583333,18.18791667,17.11625,16.13625,14.42166667,12.95791667,11.32291667,10.04333333,8.965708333,8.063708333,7.389
2019,7,10,21.10708333,20.72458333,20.01625,19.20625,18.24916667,17.31708333,16.405,14.71666667,13.24958333,11.62458333,10.34541667,9.262083333,8.340458333,7.645916667
2019,7,11,22.1375,21.06166667,19.98791667,19.15125,18.29333333,17.47375,16.65041667,15.06333333,13.62708333,12.01416667,10.73625,9.655,8.697,7.998375
2019,7,12,24.29333333,22.74541667,20.90875,19.49166667,18.28,17.31125,16.45083333,14.89708333,13.50875,11.91125,10.62833333,9.54375,8.56075,7.840583333
2019,7,13,25.16166667,23.85458333,22.04416667,20.4475,18.98916667,17.81583333,16.805,15.13125,13.72,12.13958333,10.85708333,9.767916667,8.7975,8.061791667
2019,7,14,25.685,24.30625,22.45,20.84333333,19.35625,18.11333333,17.01875,15.2075,13.7325,12.1325,10.8425,9.739583333,8.794166667,8.038208333
2019,7,15,26.42583333,25.09041667,23.15541667,21.42041667,19.84125,18.53125,17.38208333,15.47625,13.94625,12.31,11.01291667,9.915416667,8.93,8.163333333
2019,7,16,26.32083333,25.21166667,23.54041667,21.93583333,20.40166667,19.0425,17.85833333,15.86583333,14.27125,12.58458333,11.27333333,10.16791667,9.161291667,8.383166667
2019,7,17,25.89458333,24.96166667,23.61833333,22.19166667,20.72125,19.3875,18.18625,16.10833333,14.43125,12.66208333,11.30541667,10.165,9.155833333,8.360166667
2019,7,18,25.06,24.55208333,23.57125,22.36583333,21.01375,19.77333333,18.60166667,16.54083333,14.83458333,13.025,11.63416667,10.48625,9.414166667,8.613916667
2019,7,19,24.29,23.77291667,22.91291667,21.96208333,20.8475,19.75333333,18.67208333,16.67791667,14.96083333,13.10416667,11.67375,10.48166667,9.445416667,8.612125
2019,7,20,24.09333333,23.50875,22.64458333,21.725,20.695,19.70625,18.72083333,16.85583333,15.18916667,13.33041667,11.87708333,10.66708333,9.582916667,8.741083333
2019,7,21,22.98041667,22.88583333,22.39916667,21.6325,20.6725,19.73666667,18.79458333,17.02,15.40625,13.57416667,12.11083333,10.88375,9.755416667,8.90375
2019,7,22,22.90625,22.43375,21.80916667,21.17791667,20.41791667,19.62666667,18.78416667,17.11416667,15.565,13.77041667,12.31333333,11.07458333,9.896666667,9.029958333
2019,7,23,24.18416667,23.38958333,22.33541667,21.38916667,20.48375,19.66125,18.8575,17.29416667,15.81875,14.06666667,12.61375,11.37625,10.17,9.289583333
2019,7,24,24.43416667,23.68083333,22.58666667,21.51375,20.47958333,19.54291667,18.69291667,17.13,15.69083333,13.97958333,12.54291667,11.30416667,10.13416667,9.23875
2019,7,25,24.21625,23.48583333,22.46833333,21.47,20.45583333,19.50625,18.61875,17.03041667,15.5925,13.90625,12.47833333,11.23166667,10.09791667,9.18
2019,7,26,24.15916667,23.57333333,22.60333333,21.6075,20.6075,19.67583333,18.80416667,17.21416667,15.7925,14.12958333,12.7225,11.48333333,10.30083333,9.382083333
2019,7,27,24.20041667,23.55041667,22.59125,21.67791667,20.74208333,19.84666667,19.00125,17.40875,15.9975,14.345,12.94708333,11.70416667,10.52708333,9.599166667
2019,7,28,23.61375,23.20041667,22.4425,21.56583333,20.62041667,19.71583333,18.86833333,17.28666667,15.87375,14.2275,12.8325,11.595,10.44541667,9.5
2019,7,29,21.97,22.06291667,21.81541667,21.23875,20.47708333,19.67541667,18.88541667,17.3425,15.95041667,14.31375,12.92625,11.69583333,10.52208333,9.567916667
2019,7,30,21.51666667,21.33958333,21.13333333,20.81916667,20.33458333,19.74,19.08166667,17.6675,16.31916667,14.71083333,13.3375,12.10708333,10.94541667,10.00458333
2019,7,31,22.13541667,21.64333333,21.01458333,20.42375,19.81458333,19.21541667,18.61208333,17.32791667,16.04791667,14.47416667,13.10875,11.88291667,10.73875,9.779583333
2019,8,1,23.20875,22.40666667,21.35791667,20.54,19.815,19.16208333,18.54666667,17.30791667,16.08708333,14.575,13.24,12.03416667,10.83666667,9.886666667
2019,8,2,23.87666667,23.1,21.91333333,20.8925,19.9825,19.19708333,18.50208333,17.21166667,16.02125,14.5475,13.23791667,12.045,10.86083333,9.897083333
2019,8,3,24.47458333,23.54833333,22.25458333,21.17416667,20.20208333,19.34458333,18.58666667,17.21458333,16.01,14.54958333,13.25541667,12.06,10.93333333,9.96625
2019,8,4,24.50458333,23.78333333,22.69708333,21.6575,20.655,19.75666667,18.95916667,17.53,16.29208333,14.83583333,13.56166667,12.38666667,11.20625,10.24208333
2019,8,5,23.8675,23.37666667,22.48416667,21.53875,20.57625,19.68833333,18.88625,17.42458333,16.16,14.69041667,13.42125,12.25583333,11.1075,10.13625
2019,8,6,23.68416667,23.13583333,22.36833333,21.59583333,20.77875,19.97875,19.22,17.77791667,16.5025,15.03166667,13.76833333,12.62291667,11.41208333,10.46083333
2019,8,7,22.66541667,22.67458333,22.30416667,21.61458333,20.815,20.0325,19.29625,17.88458333,16.61125,15.12916667,13.85541667,12.70583333,11.51041667,10.54708333
2019,8,8,20.36541667,20.73541667,21.05291667,20.9425,20.53208333,19.97375,19.34916667,18.025,16.77041667,15.29875,14.02666667,12.87583333,11.70125,10.74333333
2019,8,9,20.33708333,20.38833333,20.47666667,20.3875,20.11958333,19.72875,19.24458333,18.10958333,16.92041667,15.46875,14.19958333,13.05333333,11.89375,10.94125
2019,8,10,21.66125,21.09041667,20.41416667,19.96416667,19.56833333,19.16458333,18.73166667,17.72958333,16.635,15.2375,13.98458333,12.83916667,11.68375,10.72208333
2019,8,11,21.7725,21.4,20.70333333,20.04625,19.44666667,18.91,18.41625,17.42666667,16.38583333,15.04041667,13.80666667,12.66083333,11.58875,10.61875
2019,8,12,20.15,20.31458333,20.32208333,20.00541667,19.51708333,18.99125,18.47083333,17.44458333,16.42416667,15.12208333,13.9225,12.79666667,11.67875,10.70708333
2019,8,13,20.29791667,20.23416667,20.03708333,19.73041667,19.34125,18.91583333,18.46166667,17.48708333,16.48916667,15.2175,14.05375,12.95125,11.82208333,10.85666667
2019,8,14,20.86541667,20.435,19.9075,19.51541667,19.1225,18.71375,18.29,17.37625,16.42458333,15.18875,14.05375,12.96916667,11.85791667,10.88791667
2019,8,15,20.58791667,20.53666667,20.27958333,19.875,19.41208333,18.95875,18.51375,17.6125,16.69125,15.49583333,14.38625,13.31791667,12.15541667,11.20458333
2019,8,16,20.82791667,20.36916667,19.81666667,19.41416667,19.01375,18.60416667,18.18541667,17.3025,16.40875,15.24125,14.15583333,13.09416667,11.97916667,11.03375
2019,8,17,21.54666667,21.03166667,20.28625,19.64958333,19.08708333,18.58916667,18.13875,17.25625,16.38041667,15.2375,14.17916667,13.15291667,12.02125,11.0725
2019,8,18,20.72291667,20.63083333,20.28375,19.78791667,19.24208333,18.71416667,18.22833333,17.3075,16.42916667,15.30458333,14.25708333,13.22708333,12.16458333,11.22416667
2019,8,19,21.03291667,20.44666667,19.79958333,19.34958333,18.9075,18.45625,18.0075,17.09625,16.21125,15.09416667,14.06666667,13.05958333,12.0225,11.095
2019,8,20,21.95333333,21.565,20.76458333,19.96416667,19.2675,18.68291667,18.18625,17.26791667,16.40041667,15.29458333,14.27916667,13.28458333,12.23625,11.29916667
2019,8,21,19.99375,20.1575,20.20333333,19.95791667,19.52708333,19.03833333,18.54625,17.59458333,16.71583333,15.62416667,14.6275,13.65,12.57291667,11.6625
2019,8,22,20.02333333,19.89833333,19.69833333,19.46125,19.14333333,18.77041667,18.36208333,17.48916667,16.61416667,15.5125,14.51708333,13.53958333,12.53458333,11.63083333
2019,8,23,19.96625,19.81291667,19.51,19.17708333,18.80416667,18.42125,18.03416667,17.22,16.37875,15.28708333,14.295,13.32708333,12.35125,11.44708333
2019,8,24,20.55791667,20.18,19.62125,19.16458333,18.75,18.35583333,17.97625,17.19041667,16.38833333,15.32666667,14.35375,13.40791667,12.40458333,11.50708333
2019,8,25,19.8925,19.82791667,19.60666667,19.2425,18.8225,18.41208333,18.01416667,17.22541667,16.44,15.4025,14.44625,13.51583333,12.51541667,11.62708333
2019,8,26,19.72958333,19.57208333,19.27916667,18.96833333,18.6175,18.255,17.885,17.11208333,16.32875,15.32208333,14.3825,13.46166667,12.46916667,11.58458333
2019,8,27,18.33291667,18.7075,18.9825,18.91625,18.65333333,18.32958333,17.97791667,17.23125,16.45916667,15.47,14.54875,13.64125,12.64375,11.7675
2019,8,28,17.79458333,17.9475,18.14,18.22541667,18.14625,17.95708333,17.69708333,17.0325,16.29916667,15.33083333,14.42583333,13.51666667,12.5575,11.68666667
2019,8,29,18.00166667,18.16083333,18.25375,18.20416667,18.05708333,17.86333333,17.63791667,17.05583333,16.38041667,15.44958333,14.56208333,13.67083333,12.69625,11.82958333
2019,8,30,17.8375,17.85541667,17.94208333,18.02166667,17.97458333,17.84125,17.65666667,17.13541667,16.50375,15.62416667,14.7825,13.91375,12.92041667,12.07416667
2019,8,31,18.41125,18.2125,17.94666667,17.75541667,17.57166667,17.39,17.19875,16.7175,16.12166667,15.2725,14.43583333,13.57166667,12.66375,11.81958333
2019,9,1,19.06541667,18.685,18.23958333,17.91833333,17.63125,17.38125,17.14291667,16.6375,16.05833333,15.24708333,14.43666667,13.60125,12.69625,11.8625
2019,9,2,18.91625,18.84083333,18.56625,18.22583333,17.86958333,17.55083333,17.26833333,16.71583333,16.13916667,15.35666667,14.57791667,13.76458333,12.82958333,12.00458333
2019,9,3,18.38708333,18.45208333,18.39,18.20875,17.93083333,17.63625,17.34708333,16.75791667,16.16958333,15.39583333,14.64,13.84666667,12.91958333,12.10375
2019,9,4,17.74958333,17.71625,17.74125,17.745,17.63041667,17.43666667,17.19958333,16.64875,16.05708333,15.28166667,14.53375,13.74291667,12.88083333,12.07583333
2019,9,5,18.89458333,18.54958333,18.09458333,17.76583333,17.5025,17.27458333,17.05666667,16.55666667,16.00125,15.245,14.50291667,13.73541667,12.84625,12.05208333
2019,9,6,18.54666667,18.5,18.315,18.08166667,17.79541667,17.51625,17.25916667,16.73625,16.19083333,15.45541667,14.7375,13.98333333,13.10333333,12.31833333
2019,9,7,16.70041667,17.29333333,17.755,17.79791667,17.63458333,17.40416667,17.15208333,16.61541667,16.0575,15.32291667,14.59916667,13.85125,13.01041667,12.23333333
2019,9,8,16.70125,16.68833333,16.74625,16.8525,16.86291667,16.77416667,16.61958333,16.16666667,15.62625,14.89958333,14.19291667,13.44791667,12.68125,11.91
2019,9,9,17.045,17.16583333,17.21208333,17.145,17.01916667,16.88458333,16.72666667,16.33,15.83458333,15.13583333,14.44,13.71375,12.92208333,12.16416667
2019,9,10,17.73958333,17.48041667,17.20958333,17.04875,16.91833333,16.79625,16.62958333,16.25166667,15.78916667,15.1225,14.45541667,13.73833333,12.93125,12.18125
2019,9,11,17.54833333,17.45208333,17.30291667,17.12625,16.92333333,16.745,16.54,16.15875,15.70083333,15.05875,14.41291667,13.71166667,12.94,12.19666667
2019,9,12,16.59666667,16.83541667,16.95208333,16.92,16.79125,16.64583333,16.39208333,16.02833333,15.53416667,14.91,14.32583333,13.65791667,12.90291667,12.1625
2019,9,13,16.1575,16.38708333,16.58416667,16.69375,16.6775,16.615,16.41458333,16.07791667,15.595,14.98041667,14.39833333,13.73916667,12.99833333,12.27041667
2019,9,14,16.01083333,16.14416667,16.32916667,16.4975,16.56458333,16.56083333,16.45333333,16.15291667,15.72875,15.12833333,14.52916667,13.87625,13.12583333,12.42
2019,9,15,17.78166667,17.09666667,16.48625,16.25083333,16.15166667,16.09833333,16.01458333,15.765,15.40125,14.82916667,14.24333333,13.58916667,12.8625,12.16125
2019,9,16,20.015,19.02375,17.86166667,17.09583333,16.58125,16.28541667,16.0725,15.74875,15.39875,14.85625,14.28708333,13.65458333,12.92125,12.23
2019,9,17,21.38875,20.3575,18.99208333,17.955,17.16541667,16.61458333,16.22916667,15.71291667,15.30708333,14.76625,14.21208333,13.59458333,12.885,12.20375
2019,9,18,21.27416667,20.7325,19.75125,18.79458333,17.93416667,17.24541667,16.71916667,15.99791667,15.48708333,14.91125,14.36916667,13.76833333,13.02625,12.35333333
2019,9,19,20.42416667,20.01,19.37958333,18.77333333,18.13875,17.53833333,17.00166667,16.16875,15.55458333,14.90708333,14.35,13.74833333,13.06458333,12.40416667
2019,9,20,21.24166667,20.565,19.65083333,18.89791667,18.225,17.6375,17.11541667,16.27375,15.59958333,14.88125,14.28791667,13.68458333,13.025,12.3725
2019,9,21,21.49166667,20.98833333,20.10833333,19.25541667,18.48416667,17.82791667,17.26708333,16.38416667,15.68166667,14.92583333,14.31291667,13.71458333,12.99291667,12.33916667
2019,9,22,19.43166667,19.58416667,19.52708333,19.1775,18.66208333,18.1025,17.56125,16.63458333,15.88833333,15.0875,14.4375,13.80916667,13.11916667,12.48
2019,9,23,18.58833333,18.66916667,18.71625,18.60208333,18.33375,17.96708333,17.55708333,16.72458333,15.98125,15.14791667,14.47541667,13.83083333,13.10916667,12.475
2019,9,24,18.35625,18.44125,18.47916667,18.37375,18.15958333,17.87083333,17.53958333,16.81833333,16.09708333,15.25791667,14.56541667,13.91291667,13.21791667,12.57875
2019,9,25,17.23666667,17.61833333,17.93416667,17.97958333,17.86875,17.65833333,17.39666667,16.77541667,16.12916667,15.31583333,14.61333333,13.95333333,13.2025,12.56
2019,9,26,16.04791667,16.52208333,17.11041667,17.43875,17.54291667,17.48708333,17.32416667,16.815,16.21916667,15.43666667,14.73458333,14.06083333,13.35083333,12.71416667
2019,9,27,15.55208333,16.10583333,16.67875,16.99208333,17.14333333,17.1625,17.08875,16.72125,16.22041667,15.4875,14.80333333,14.14125,13.37791667,12.72041667
2019,9,28,14.12375,14.72666667,15.53333333,16.11,16.46291667,16.62708333,16.65458333,16.42291667,16.00416667,15.34125,14.68458333,14.025,13.295,12.6575
2019,9,29,14.265,14.7725,15.3825,15.8,16.08625,16.26458333,16.33916667,16.22958333,15.89125,15.29166667,14.65916667,14.0125,13.32125,12.67791667
2019,9,30,14.86375,15.03416667,15.27125,15.50875,15.74166667,15.91666667,16.00208333,15.96833333,15.71,15.1875,14.6025,13.98041667,13.2675,12.62
2019,10,1,13.14791667,13.93,14.75875,15.25375,15.56083333,15.73208333,15.80458333,15.795,15.58541667,15.12916667,14.58458333,13.98625,13.29875,12.65541667
2019,10,2,11.89166667,12.82791667,13.90541667,14.64625,15.1525,15.46208333,15.61416667,15.68583333,15.52333333,15.12083333,14.61708333,14.04458333,13.37666667,12.74041667
2019,10,3,11.37125,12.08,13.07041667,13.88416667,14.52625,14.95958333,15.21458333,15.42666667,15.34083333,15.00291667,14.54625,14.00291667,13.3425,12.71916667
2019,10,4,11.65583333,12.15208333,12.85833333,13.51458333,14.095,14.55208333,14.84583333,15.17583333,15.16583333,14.89708333,14.48583333,13.97708333,13.3725,12.75666667
2019,10,5,11.58083333,11.98875,12.61291667,13.19375,13.71708333,14.16708333,14.45708333,14.85458333,14.91125,14.72166667,14.36875,13.9125,13.30875,12.70916667
2019,10,6,11.77791667,12.07416667,12.60041667,13.13083333,13.62291667,14.045,14.3425,14.76166667,14.88375,14.76833333,14.46375,14.02833333,13.42166667,12.84291667
2019,10,7,11.94583333,12.13291667,12.51916667,12.98791667,13.42541667,13.80416667,14.09791667,14.51833333,14.69083333,14.63208333,14.37166667,13.95875,13.36,12.79416667
2019,10,8,12.6675,12.59958333,12.69708333,12.94666667,13.25,13.5575,13.81916667,14.21708333,14.40708333,14.3875,14.17166667,13.79916667,13.24875,12.69916667
2019,10,9,13.20791667,13.24958333,13.24875,13.30208333,13.43458333,13.62791667,13.81375,14.15291667,14.34208333,14.36,14.18583333,13.86083333,13.30333333,12.77125
2019,10,10,9.650791667,11.03291667,12.15625,12.90416667,13.2775,13.50208333,13.65166667,13.91458333,14.06166667,14.08625,13.93583333,13.63458333,13.15375,12.64041667
2019,10,11,7.074833333,8.469583333,10.27291667,11.63958333,12.56583333,13.13958333,13.47833333,13.85708333,14.00333333,14.02583333,13.89541667,13.62375,13.17041667,12.6825
