agency_cd,site_no,Month,Day,Year,Time,Discharge,Qualification Code
USGS,5054000,4,19,2016,0:00,620,A
USGS,5054000,4,20,2016,0:00,618,A
USGS,5054000,4,21,2016,0:00,628,A
USGS,5054000,4,22,2016,0:00,627,A
USGS,5054000,4,23,2016,0:00,634,A
USGS,5054000,4,24,2016,0:00,692,A
USGS,5054000,4,25,2016,0:00,876,A
USGS,5054000,4,26,2016,0:00,1330,A
USGS,5054000,4,27,2016,0:00,2090,A
USGS,5054000,4,28,2016,0:00,1950,A
USGS,5054000,4,29,2016,0:00,1690,A
USGS,5054000,4,30,2016,0:00,1540,A
USGS,5054000,5,1,2016,0:00,1440,A
USGS,5054000,5,2,2016,0:00,1320,A
USGS,5054000,5,3,2016,0:00,1200,A
USGS,5054000,5,4,2016,0:00,1110,A
USGS,5054000,5,5,2016,0:00,1030,A
USGS,5054000,5,6,2016,0:00,954,A
USGS,5054000,5,7,2016,0:00,881,A
USGS,5054000,5,8,2016,0:00,834,A
USGS,5054000,5,9,2016,0:00,854,A
USGS,5054000,5,10,2016,0:00,862,A
USGS,5054000,5,11,2016,0:00,870,A
USGS,5054000,5,12,2016,0:00,859,A
USGS,5054000,5,13,2016,0:00,852,A
USGS,5054000,5,14,2016,0:00,845,A
USGS,5054000,5,15,2016,0:00,841,A
USGS,5054000,5,16,2016,0:00,839,A
USGS,5054000,5,17,2016,0:00,841,A
USGS,5054000,5,18,2016,0:00,833,A
USGS,5054000,5,19,2016,0:00,832,A
USGS,5054000,5,20,2016,0:00,824,A
USGS,5054000,5,21,2016,0:00,810,A
USGS,5054000,5,22,2016,0:00,782,A
USGS,5054000,5,23,2016,0:00,742,A
USGS,5054000,5,24,2016,0:00,717,A
USGS,5054000,5,25,2016,0:00,748,A
USGS,5054000,5,26,2016,0:00,777,A
USGS,5054000,5,27,2016,0:00,794,A
USGS,5054000,5,28,2016,0:00,834,A
USGS,5054000,5,29,2016,0:00,768,A
USGS,5054000,5,30,2016,0:00,723,A
USGS,5054000,5,31,2016,0:00,722,A
USGS,5054000,6,1,2016,0:00,682,A
USGS,5054000,6,2,2016,0:00,681,A
USGS,5054000,6,3,2016,0:00,700,A
USGS,5054000,6,4,2016,0:00,729,A
USGS,5054000,6,5,2016,0:00,749,A
USGS,5054000,6,6,2016,0:00,755,A
USGS,5054000,6,7,2016,0:00,733,A
USGS,5054000,6,8,2016,0:00,724,A
USGS,5054000,6,9,2016,0:00,717,A
USGS,5054000,6,10,2016,0:00,658,A
USGS,5054000,6,11,2016,0:00,580,A
USGS,5054000,6,12,2016,0:00,541,A
USGS,5054000,6,13,2016,0:00,511,A
USGS,5054000,6,14,2016,0:00,519,A
USGS,5054000,6,15,2016,0:00,553,A
USGS,5054000,6,16,2016,0:00,524,A
USGS,5054000,6,17,2016,0:00,461,A
USGS,5054000,6,18,2016,0:00,531,A
USGS,5054000,6,19,2016,0:00,520,A
USGS,5054000,6,20,2016,0:00,521,A
USGS,5054000,6,21,2016,0:00,515,A
USGS,5054000,6,22,2016,0:00,510,A
USGS,5054000,6,23,2016,0:00,498,A
USGS,5054000,6,24,2016,0:00,486,A
USGS,5054000,6,25,2016,0:00,477,A
USGS,5054000,6,26,2016,0:00,472,A
USGS,5054000,6,27,2016,0:00,442,A
USGS,5054000,6,28,2016,0:00,396,A
USGS,5054000,6,29,2016,0:00,379,A
USGS,5054000,6,30,2016,0:00,385,A
USGS,5054000,7,1,2016,0:00,370,A
USGS,5054000,7,2,2016,0:00,316,A
USGS,5054000,7,3,2016,0:00,283,A
USGS,5054000,7,4,2016,0:00,227,A
USGS,5054000,7,5,2016,0:00,193,A
USGS,5054000,7,6,2016,0:00,186,A
USGS,5054000,7,7,2016,0:00,186,A
USGS,5054000,7,8,2016,0:00,211,A
USGS,5054000,7,9,2016,0:00,298,A
USGS,5054000,7,10,2016,0:00,565,A
USGS,5054000,7,11,2016,0:00,764,A
USGS,5054000,7,12,2016,0:00,1650,A
USGS,5054000,7,13,2016,0:00,2990,A
USGS,5054000,7,14,2016,0:00,3300,A
USGS,5054000,7,15,2016,0:00,2910,A
USGS,5054000,7,16,2016,0:00,2270,A
USGS,5054000,7,17,2016,0:00,1650,A
USGS,5054000,7,18,2016,0:00,1240,A
USGS,5054000,7,19,2016,0:00,1020,A
USGS,5054000,7,20,2016,0:00,885,A
USGS,5054000,7,21,2016,0:00,845,A
USGS,5054000,7,22,2016,0:00,761,A
USGS,5054000,7,23,2016,0:00,718,A
USGS,5054000,7,24,2016,0:00,692,A
USGS,5054000,7,25,2016,0:00,666,A
USGS,5054000,7,26,2016,0:00,769,A
USGS,5054000,7,27,2016,0:00,739,A
USGS,5054000,7,28,2016,0:00,671,A
USGS,5054000,7,29,2016,0:00,708,A
USGS,5054000,7,30,2016,0:00,710,A
USGS,5054000,7,31,2016,0:00,693,A
USGS,5054000,8,1,2016,0:00,652,A
USGS,5054000,8,2,2016,0:00,644,A
USGS,5054000,8,3,2016,0:00,701,A
USGS,5054000,8,4,2016,0:00,766,A
USGS,5054000,8,5,2016,0:00,846,A
USGS,5054000,8,6,2016,0:00,878,A
USGS,5054000,8,7,2016,0:00,880,A
USGS,5054000,8,8,2016,0:00,852,A
USGS,5054000,8,9,2016,0:00,812,A
USGS,5054000,8,10,2016,0:00,819,A
USGS,5054000,8,11,2016,0:00,889,A
USGS,5054000,8,12,2016,0:00,1490,A
USGS,5054000,8,13,2016,0:00,1980,A
USGS,5054000,8,14,2016,0:00,1630,A
USGS,5054000,8,15,2016,0:00,1380,A
USGS,5054000,8,16,2016,0:00,1250,A
USGS,5054000,8,17,2016,0:00,1150,A
USGS,5054000,8,18,2016,0:00,1110,A
USGS,5054000,8,19,2016,0:00,1090,A
USGS,5054000,8,20,2016,0:00,1130,A
USGS,5054000,8,21,2016,0:00,1120,A
USGS,5054000,8,22,2016,0:00,1050,A
USGS,5054000,8,23,2016,0:00,987,A
USGS,5054000,8,24,2016,0:00,962,A
USGS,5054000,8,25,2016,0:00,956,A
USGS,5054000,8,26,2016,0:00,935,A
USGS,5054000,8,27,2016,0:00,942,A
USGS,5054000,8,28,2016,0:00,897,A
USGS,5054000,8,29,2016,0:00,876,A
USGS,5054000,8,30,2016,0:00,884,A
USGS,5054000,8,31,2016,0:00,889,A
USGS,5054000,9,1,2016,0:00,821,A
USGS,5054000,9,2,2016,0:00,736,A
USGS,5054000,9,3,2016,0:00,704,A
USGS,5054000,9,4,2016,0:00,693,A
USGS,5054000,9,5,2016,0:00,716,A
USGS,5054000,9,6,2016,0:00,709,A
USGS,5054000,9,7,2016,0:00,810,A
USGS,5054000,9,8,2016,0:00,852,A
USGS,5054000,9,9,2016,0:00,892,A
USGS,5054000,9,10,2016,0:00,979,A
USGS,5054000,9,11,2016,0:00,985,A
USGS,5054000,9,12,2016,0:00,972,A
USGS,5054000,9,13,2016,0:00,927,A
USGS,5054000,9,14,2016,0:00,893,A
USGS,5054000,9,15,2016,0:00,884,A
USGS,5054000,9,16,2016,0:00,998,A
USGS,5054000,9,17,2016,0:00,1030,A
USGS,5054000,9,18,2016,0:00,962,A
USGS,5054000,9,19,2016,0:00,924,A
USGS,5054000,9,20,2016,0:00,914,A
USGS,5054000,9,21,2016,0:00,883,A
USGS,5054000,9,22,2016,0:00,846,A
USGS,5054000,9,23,2016,0:00,854,A
USGS,5054000,9,24,2016,0:00,891,A
USGS,5054000,9,25,2016,0:00,898,A
USGS,5054000,9,26,2016,0:00,883,A
USGS,5054000,9,27,2016,0:00,891,A
USGS,5054000,9,28,2016,0:00,886,A
USGS,5054000,9,29,2016,0:00,876,A
USGS,5054000,9,30,2016,0:00,857,A
USGS,5054000,10,1,2016,0:00,822,A
USGS,5054000,10,2,2016,0:00,806,A
USGS,5054000,10,3,2016,0:00,793,A
USGS,5054000,10,4,2016,0:00,858,A
USGS,5054000,10,5,2016,0:00,868,A
USGS,5054000,10,6,2016,0:00,949,A
USGS,5054000,10,7,2016,0:00,1500,A
USGS,5054000,10,8,2016,0:00,1560,A
USGS,5054000,10,9,2016,0:00,1380,A
USGS,5054000,10,10,2016,0:00,1260,A
USGS,5054000,10,11,2016,0:00,1160,A
USGS,5054000,10,12,2016,0:00,1070,A
USGS,5054000,10,13,2016,0:00,1010,A
USGS,5054000,10,14,2016,0:00,1010,A
USGS,5054000,10,15,2016,0:00,1010,A
USGS,5054000,10,16,2016,0:00,994,A
USGS,5054000,10,17,2016,0:00,987,A
USGS,5054000,10,18,2016,0:00,973,A
USGS,5054000,10,19,2016,0:00,945,A
USGS,5054000,10,20,2016,0:00,819,A
USGS,5054000,10,21,2016,0:00,581,A
USGS,5054000,10,22,2016,0:00,369,A
USGS,5054000,10,23,2016,0:00,281,A
USGS,5054000,10,24,2016,0:00,456,A
USGS,5054000,10,25,2016,0:00,760,A
USGS,5054000,10,26,2016,0:00,968,A
USGS,5054000,10,27,2016,0:00,1000,A
USGS,5054000,10,28,2016,0:00,1100,A
USGS,5054000,10,29,2016,0:00,1140,A
USGS,5054000,10,30,2016,0:00,1130,A
USGS,5054000,10,31,2016,0:00,1110,A
USGS,5054000,11,1,2016,0:00,1080,A
USGS,5054000,11,2,2016,0:00,1050,A
USGS,5054000,11,3,2016,0:00,1080,A
USGS,5054000,11,4,2016,0:00,1100,A
USGS,5054000,11,5,2016,0:00,1130,A
USGS,5054000,11,6,2016,0:00,1140,A
USGS,5054000,11,7,2016,0:00,1050,A
USGS,5054000,11,8,2016,0:00,955,A
USGS,5054000,11,9,2016,0:00,912,A
USGS,5054000,11,10,2016,0:00,904,A
USGS,5054000,11,11,2016,0:00,898,A
USGS,5054000,11,12,2016,0:00,904,A
USGS,5054000,11,13,2016,0:00,889,A
USGS,5054000,11,14,2016,0:00,836,A
USGS,5054000,11,15,2016,0:00,806,A
USGS,5054000,11,16,2016,0:00,805,A
USGS,5054000,11,17,2016,0:00,800,A
USGS,5054000,11,18,2016,0:00,799,A
USGS,5054000,11,19,2016,0:00,796,A
USGS,5054000,11,20,2016,0:00,755,A
USGS,5054000,11,21,2016,0:00,679,A
USGS,5054000,11,22,2016,0:00,666,A
USGS,5054000,11,23,2016,0:00,652,A
USGS,5054000,11,24,2016,0:00,652,A
USGS,5054000,11,25,2016,0:00,667,A
USGS,5054000,11,26,2016,0:00,700,A
USGS,5054000,11,27,2016,0:00,758,A
USGS,5054000,11,28,2016,0:00,869,A
USGS,5054000,11,29,2016,0:00,934,A
USGS,5054000,11,30,2016,0:00,1260,A
USGS,5054000,12,1,2016,0:00,1880,A
USGS,5054000,12,2,2016,0:00,2250,A
USGS,5054000,12,3,2016,0:00,2270,A
USGS,5054000,12,4,2016,0:00,2090,A
USGS,5054000,12,5,2016,0:00,1850,A
USGS,5054000,12,6,2016,0:00,1590,A:e
USGS,5054000,12,7,2016,0:00,1110,A:e
USGS,5054000,12,8,2016,0:00,742,A:e
USGS,5054000,12,9,2016,0:00,639,A:e
USGS,5054000,12,10,2016,0:00,560,A:e
USGS,5054000,12,11,2016,0:00,600,A:e
USGS,5054000,12,12,2016,0:00,740,A:e
USGS,5054000,12,13,2016,0:00,773,A:e
USGS,5054000,12,14,2016,0:00,691,A:e
USGS,5054000,12,15,2016,0:00,638,A:e
USGS,5054000,12,16,2016,0:00,650,A:e
USGS,5054000,12,17,2016,0:00,677,A:e
USGS,5054000,12,18,2016,0:00,713,A:e
USGS,5054000,12,19,2016,0:00,768,A:e
USGS,5054000,12,20,2016,0:00,817,A:e
USGS,5054000,12,21,2016,0:00,849,A:e
USGS,5054000,12,22,2016,0:00,898,A:e
USGS,5054000,12,23,2016,0:00,910,A:e
USGS,5054000,12,24,2016,0:00,935,A:e
USGS,5054000,12,25,2016,0:00,990,A:e
USGS,5054000,12,26,2016,0:00,1050,A:e
USGS,5054000,12,27,2016,0:00,1070,A:e
USGS,5054000,12,28,2016,0:00,1080,A:e
USGS,5054000,12,29,2016,0:00,1070,A:e
USGS,5054000,12,30,2016,0:00,1060,A:e
USGS,5054000,12,31,2016,0:00,1050,A:e
USGS,5054000,1,1,2017,0:00,1030,A:e
USGS,5054000,1,2,2017,0:00,998,A:e
USGS,5054000,1,3,2017,0:00,978,A:e
USGS,5054000,1,4,2017,0:00,965,A:e
USGS,5054000,1,5,2017,0:00,950,A:e
USGS,5054000,1,6,2017,0:00,940,A:e
USGS,5054000,1,7,2017,0:00,930,A:e
USGS,5054000,1,8,2017,0:00,920,A:e
USGS,5054000,1,9,2017,0:00,910,A:e
USGS,5054000,1,10,2017,0:00,900,A:e
USGS,5054000,1,11,2017,0:00,895,A:e
USGS,5054000,1,12,2017,0:00,890,A:e
USGS,5054000,1,13,2017,0:00,880,A:e
USGS,5054000,1,14,2017,0:00,850,A:e
USGS,5054000,1,15,2017,0:00,840,A:e
USGS,5054000,1,16,2017,0:00,836,A:e
USGS,5054000,1,17,2017,0:00,830,A:e
USGS,5054000,1,18,2017,0:00,820,A:e
USGS,5054000,1,19,2017,0:00,810,A:e
USGS,5054000,1,20,2017,0:00,710,A:e
USGS,5054000,1,21,2017,0:00,565,A:e
USGS,5054000,1,22,2017,0:00,468,A:e
USGS,5054000,1,23,2017,0:00,449,A:e
USGS,5054000,1,24,2017,0:00,568,A:e
USGS,5054000,1,25,2017,0:00,703,A:e
USGS,5054000,1,26,2017,0:00,786,A:e
USGS,5054000,1,27,2017,0:00,921,A:e
USGS,5054000,1,28,2017,0:00,1040,A:e
USGS,5054000,1,29,2017,0:00,1130,A:e
USGS,5054000,1,30,2017,0:00,1150,A:e
USGS,5054000,1,31,2017,0:00,1150,A:e
USGS,5054000,2,1,2017,0:00,1140,A:e
USGS,5054000,2,2,2017,0:00,1140,A:e
USGS,5054000,2,3,2017,0:00,1140,A:e
USGS,5054000,2,4,2017,0:00,1090,A:e
USGS,5054000,2,5,2017,0:00,1040,A:e
USGS,5054000,2,6,2017,0:00,967,A:e
USGS,5054000,2,7,2017,0:00,890,A:e
USGS,5054000,2,8,2017,0:00,851,A:e
USGS,5054000,2,9,2017,0:00,836,A:e
USGS,5054000,2,10,2017,0:00,816,A:e
USGS,5054000,2,11,2017,0:00,811,A:e
USGS,5054000,2,12,2017,0:00,826,A:e
USGS,5054000,2,13,2017,0:00,849,A:e
USGS,5054000,2,14,2017,0:00,854,A:e
USGS,5054000,2,15,2017,0:00,853,A:e
USGS,5054000,2,16,2017,0:00,870,A:e
USGS,5054000,2,17,2017,0:00,930,A:e
USGS,5054000,2,18,2017,0:00,1070,A:e
USGS,5054000,2,19,2017,0:00,1600,A:e
USGS,5054000,2,20,2017,0:00,2540,A:e
USGS,5054000,2,21,2017,0:00,3820,A:e
USGS,5054000,2,22,2017,0:00,4720,A:e
USGS,5054000,2,23,2017,0:00,5400,A:e
USGS,5054000,2,24,2017,0:00,5660,A:e
USGS,5054000,2,25,2017,0:00,5580,A:e
USGS,5054000,2,26,2017,0:00,5000,A:e
USGS,5054000,2,27,2017,0:00,4270,A:e
USGS,5054000,2,28,2017,0:00,3540,A:e
USGS,5054000,3,1,2017,0:00,3120,A:e
USGS,5054000,3,2,2017,0:00,2770,A:e
USGS,5054000,3,3,2017,0:00,2500,A:e
USGS,5054000,3,4,2017,0:00,2280,A
USGS,5054000,3,5,2017,0:00,2190,A
USGS,5054000,3,6,2017,0:00,2300,A
USGS,5054000,3,7,2017,0:00,2390,A:e
USGS,5054000,3,8,2017,0:00,2470,A:e
USGS,5054000,3,9,2017,0:00,2310,A:e
USGS,5054000,3,10,2017,0:00,1810,A:e
USGS,5054000,3,11,2017,0:00,1260,A:e
USGS,5054000,3,12,2017,0:00,1090,A:e
USGS,5054000,3,13,2017,0:00,1200,A:e
USGS,5054000,3,14,2017,0:00,1430,A:e
USGS,5054000,3,15,2017,0:00,1470,A:e
USGS,5054000,3,16,2017,0:00,1500,A:e
USGS,5054000,3,17,2017,0:00,1520,A:e
USGS,5054000,3,18,2017,0:00,1480,A:e
USGS,5054000,3,19,2017,0:00,1520,A
USGS,5054000,3,20,2017,0:00,1600,A
USGS,5054000,3,21,2017,0:00,1650,A
USGS,5054000,3,22,2017,0:00,1620,A
USGS,5054000,3,23,2017,0:00,1520,A
USGS,5054000,3,24,2017,0:00,1430,A
USGS,5054000,3,25,2017,0:00,1380,A
USGS,5054000,3,26,2017,0:00,1370,A
USGS,5054000,3,27,2017,0:00,1350,A
USGS,5054000,3,28,2017,0:00,1310,A
USGS,5054000,3,29,2017,0:00,1270,A
USGS,5054000,3,30,2017,0:00,1240,A
USGS,5054000,3,31,2017,0:00,1230,A
USGS,5054000,4,1,2017,0:00,1220,A
USGS,5054000,4,2,2017,0:00,1220,A
USGS,5054000,4,3,2017,0:00,1180,A
USGS,5054000,4,4,2017,0:00,1160,A
USGS,5054000,4,5,2017,0:00,1150,A
USGS,5054000,4,6,2017,0:00,1160,A
USGS,5054000,4,7,2017,0:00,1170,A
USGS,5054000,4,8,2017,0:00,1200,A
USGS,5054000,4,9,2017,0:00,1270,A
USGS,5054000,4,10,2017,0:00,1400,A
USGS,5054000,4,11,2017,0:00,1510,A
USGS,5054000,4,12,2017,0:00,1530,A
USGS,5054000,4,13,2017,0:00,1490,A
USGS,5054000,4,14,2017,0:00,1440,A
USGS,5054000,4,15,2017,0:00,1430,A
USGS,5054000,4,16,2017,0:00,1410,A
USGS,5054000,4,17,2017,0:00,1360,A
USGS,5054000,4,18,2017,0:00,1470,A
USGS,5054000,4,19,2017,0:00,1630,A
USGS,5054000,4,20,2017,0:00,2550,A
USGS,5054000,4,21,2017,0:00,2870,A
USGS,5054000,4,22,2017,0:00,3070,A
USGS,5054000,4,23,2017,0:00,3100,A
USGS,5054000,4,24,2017,0:00,2930,A
USGS,5054000,4,25,2017,0:00,2640,A
USGS,5054000,4,26,2017,0:00,2440,A
USGS,5054000,4,27,2017,0:00,2300,A
USGS,5054000,4,28,2017,0:00,2230,A
USGS,5054000,4,29,2017,0:00,2190,A
USGS,5054000,4,30,2017,0:00,2160,A
USGS,5054000,5,1,2017,0:00,2100,A
USGS,5054000,5,2,2017,0:00,2040,A
USGS,5054000,5,3,2017,0:00,2000,A
USGS,5054000,5,4,2017,0:00,1970,A
USGS,5054000,5,5,2017,0:00,1930,A
USGS,5054000,5,6,2017,0:00,1910,A
USGS,5054000,5,7,2017,0:00,1910,A
USGS,5054000,5,8,2017,0:00,1940,A
USGS,5054000,5,9,2017,0:00,1930,A
USGS,5054000,5,10,2017,0:00,1880,A
USGS,5054000,5,11,2017,0:00,1770,A
USGS,5054000,5,12,2017,0:00,1650,A
USGS,5054000,5,13,2017,0:00,1520,A
USGS,5054000,5,14,2017,0:00,1390,A
USGS,5054000,5,15,2017,0:00,1280,A
USGS,5054000,5,16,2017,0:00,1230,A
USGS,5054000,5,17,2017,0:00,1200,A
USGS,5054000,5,18,2017,0:00,1180,A
USGS,5054000,5,19,2017,0:00,1210,A
USGS,5054000,5,20,2017,0:00,1280,A
USGS,5054000,5,21,2017,0:00,1330,A
USGS,5054000,5,22,2017,0:00,1330,A
USGS,5054000,5,23,2017,0:00,1340,A
USGS,5054000,5,24,2017,0:00,1350,A
USGS,5054000,5,25,2017,0:00,1330,A
USGS,5054000,5,26,2017,0:00,1310,A
USGS,5054000,5,27,2017,0:00,1290,A
USGS,5054000,5,28,2017,0:00,1290,A
USGS,5054000,5,29,2017,0:00,1370,A
USGS,5054000,5,30,2017,0:00,1390,A
USGS,5054000,5,31,2017,0:00,1390,A
USGS,5054000,6,1,2017,0:00,1380,A
USGS,5054000,6,2,2017,0:00,1320,A
USGS,5054000,6,3,2017,0:00,1130,A
USGS,5054000,6,4,2017,0:00,963,A
USGS,5054000,6,5,2017,0:00,911,A
USGS,5054000,6,6,2017,0:00,905,A
USGS,5054000,6,7,2017,0:00,922,A
USGS,5054000,6,8,2017,0:00,980,A
USGS,5054000,6,9,2017,0:00,1020,A
USGS,5054000,6,10,2017,0:00,1030,A
USGS,5054000,6,11,2017,0:00,1090,A
USGS,5054000,6,12,2017,0:00,1080,A
USGS,5054000,6,13,2017,0:00,1220,A
USGS,5054000,6,14,2017,0:00,1280,A
USGS,5054000,6,15,2017,0:00,1850,A
USGS,5054000,6,16,2017,0:00,2530,A
USGS,5054000,6,17,2017,0:00,2710,A
USGS,5054000,6,18,2017,0:00,2610,A
USGS,5054000,6,19,2017,0:00,2360,A
USGS,5054000,6,20,2017,0:00,2090,A
USGS,5054000,6,21,2017,0:00,1850,A
USGS,5054000,6,22,2017,0:00,1670,A
USGS,5054000,6,23,2017,0:00,1550,A
USGS,5054000,6,24,2017,0:00,1460,A
USGS,5054000,6,25,2017,0:00,1460,A
USGS,5054000,6,26,2017,0:00,1490,A
USGS,5054000,6,27,2017,0:00,1500,A
USGS,5054000,6,28,2017,0:00,1540,A
USGS,5054000,6,29,2017,0:00,1550,A
USGS,5054000,6,30,2017,0:00,1600,A
USGS,5054000,7,1,2017,0:00,1590,A
USGS,5054000,7,2,2017,0:00,1570,A
USGS,5054000,7,3,2017,0:00,1530,A
USGS,5054000,7,4,2017,0:00,1500,A
USGS,5054000,7,5,2017,0:00,1450,A
USGS,5054000,7,6,2017,0:00,1270,A
USGS,5054000,7,7,2017,0:00,1130,A
USGS,5054000,7,8,2017,0:00,1020,A
USGS,5054000,7,9,2017,0:00,909,A
USGS,5054000,7,10,2017,0:00,828,A
USGS,5054000,7,11,2017,0:00,789,A
USGS,5054000,7,12,2017,0:00,778,A
USGS,5054000,7,13,2017,0:00,767,A
USGS,5054000,7,14,2017,0:00,755,A
USGS,5054000,7,15,2017,0:00,713,A
USGS,5054000,7,16,2017,0:00,669,A
USGS,5054000,7,17,2017,0:00,606,A
USGS,5054000,7,18,2017,0:00,581,A
USGS,5054000,7,19,2017,0:00,566,A
USGS,5054000,7,20,2017,0:00,581,A
USGS,5054000,7,21,2017,0:00,565,A
USGS,5054000,7,22,2017,0:00,613,A
USGS,5054000,7,23,2017,0:00,633,A
USGS,5054000,7,24,2017,0:00,669,A
USGS,5054000,7,25,2017,0:00,687,A
USGS,5054000,7,26,2017,0:00,678,A
USGS,5054000,7,27,2017,0:00,624,A
USGS,5054000,7,28,2017,0:00,566,A
USGS,5054000,7,29,2017,0:00,540,A
USGS,5054000,7,30,2017,0:00,527,A
USGS,5054000,7,31,2017,0:00,499,A
USGS,5054000,8,1,2017,0:00,484,A
USGS,5054000,8,2,2017,0:00,523,A
USGS,5054000,8,3,2017,0:00,561,A
USGS,5054000,8,4,2017,0:00,527,A
USGS,5054000,8,5,2017,0:00,560,A
USGS,5054000,8,6,2017,0:00,557,A
USGS,5054000,8,7,2017,0:00,540,A
USGS,5054000,8,8,2017,0:00,528,A
USGS,5054000,8,9,2017,0:00,544,A
USGS,5054000,8,10,2017,0:00,553,A
USGS,5054000,8,11,2017,0:00,567,A
USGS,5054000,8,12,2017,0:00,589,A
USGS,5054000,8,13,2017,0:00,694,A
USGS,5054000,8,14,2017,0:00,681,A
USGS,5054000,8,15,2017,0:00,803,A
USGS,5054000,8,16,2017,0:00,1310,A
USGS,5054000,8,17,2017,0:00,1590,A
USGS,5054000,8,18,2017,0:00,1630,A
USGS,5054000,8,19,2017,0:00,1600,A
USGS,5054000,8,20,2017,0:00,1460,A
USGS,5054000,8,21,2017,0:00,1290,A
USGS,5054000,8,22,2017,0:00,1180,A
USGS,5054000,8,23,2017,0:00,1070,A
USGS,5054000,8,24,2017,0:00,985,A
USGS,5054000,8,25,2017,0:00,877,A
USGS,5054000,8,26,2017,0:00,771,A
USGS,5054000,8,27,2017,0:00,744,A
USGS,5054000,8,28,2017,0:00,709,A
USGS,5054000,8,29,2017,0:00,654,A
USGS,5054000,8,30,2017,0:00,623,A
USGS,5054000,8,31,2017,0:00,604,A
USGS,5054000,9,1,2017,0:00,638,A
USGS,5054000,9,2,2017,0:00,670,A
USGS,5054000,9,3,2017,0:00,724,A
USGS,5054000,9,4,2017,0:00,791,A
USGS,5054000,9,5,2017,0:00,813,A
USGS,5054000,9,6,2017,0:00,824,A
USGS,5054000,9,7,2017,0:00,815,A
USGS,5054000,9,8,2017,0:00,779,A
USGS,5054000,9,9,2017,0:00,714,A
USGS,5054000,9,10,2017,0:00,628,A
USGS,5054000,9,11,2017,0:00,540,A
USGS,5054000,9,12,2017,0:00,527,A
USGS,5054000,9,13,2017,0:00,543,A
USGS,5054000,9,14,2017,0:00,559,A
USGS,5054000,9,15,2017,0:00,552,A
USGS,5054000,9,16,2017,0:00,598,A
USGS,5054000,9,17,2017,0:00,622,A
USGS,5054000,9,18,2017,0:00,631,A
USGS,5054000,9,19,2017,0:00,644,A
USGS,5054000,9,20,2017,0:00,668,A
USGS,5054000,9,21,2017,0:00,697,A
USGS,5054000,9,22,2017,0:00,824,A
USGS,5054000,9,23,2017,0:00,851,A
USGS,5054000,9,24,2017,0:00,924,A
USGS,5054000,9,25,2017,0:00,822,A
USGS,5054000,9,26,2017,0:00,1230,A
USGS,5054000,9,27,2017,0:00,1310,A
USGS,5054000,9,28,2017,0:00,1460,A
USGS,5054000,9,29,2017,0:00,1550,A
USGS,5054000,9,30,2017,0:00,1520,A
USGS,5054000,10,1,2017,0:00,1510,A
USGS,5054000,10,2,2017,0:00,1480,A
USGS,5054000,10,3,2017,0:00,1660,A
USGS,5054000,10,4,2017,0:00,2020,A
USGS,5054000,10,5,2017,0:00,2270,A
USGS,5054000,10,6,2017,0:00,2350,A
USGS,5054000,10,7,2017,0:00,2350,A
USGS,5054000,10,8,2017,0:00,2280,A
USGS,5054000,10,9,2017,0:00,2130,A
USGS,5054000,10,10,2017,0:00,2000,A
USGS,5054000,10,11,2017,0:00,1940,A
USGS,5054000,10,12,2017,0:00,1890,A
USGS,5054000,10,13,2017,0:00,1850,A
USGS,5054000,10,14,2017,0:00,1830,A
USGS,5054000,10,15,2017,0:00,1770,A
USGS,5054000,10,16,2017,0:00,1730,A
USGS,5054000,10,17,2017,0:00,1710,A
USGS,5054000,10,18,2017,0:00,1710,A
USGS,5054000,10,19,2017,0:00,1750,A
USGS,5054000,10,20,2017,0:00,1860,A
USGS,5054000,10,21,2017,0:00,2010,A
USGS,5054000,10,22,2017,0:00,2090,A
USGS,5054000,10,23,2017,0:00,1960,A
USGS,5054000,10,24,2017,0:00,1830,A
USGS,5054000,10,25,2017,0:00,1740,A
USGS,5054000,10,26,2017,0:00,1550,A
USGS,5054000,10,27,2017,0:00,1370,A
USGS,5054000,10,28,2017,0:00,1300,A
USGS,5054000,10,29,2017,0:00,1340,A
USGS,5054000,10,30,2017,0:00,1330,A
USGS,5054000,10,31,2017,0:00,1250,A
USGS,5054000,11,1,2017,0:00,1220,A
USGS,5054000,11,2,2017,0:00,1220,A
USGS,5054000,11,3,2017,0:00,1270,A
USGS,5054000,11,4,2017,0:00,1380,A
USGS,5054000,11,5,2017,0:00,1350,A
USGS,5054000,11,6,2017,0:00,1260,A
USGS,5054000,11,7,2017,0:00,1200,A
USGS,5054000,11,8,2017,0:00,982,A
USGS,5054000,11,9,2017,0:00,808,A
USGS,5054000,11,10,2017,0:00,681,A
USGS,5054000,11,11,2017,0:00,494,A
USGS,5054000,11,12,2017,0:00,476,A
USGS,5054000,11,13,2017,0:00,551,A
USGS,5054000,11,14,2017,0:00,721,A
USGS,5054000,11,15,2017,0:00,861,A
USGS,5054000,11,16,2017,0:00,817,A
USGS,5054000,11,17,2017,0:00,725,A
USGS,5054000,11,18,2017,0:00,666,A
USGS,5054000,11,19,2017,0:00,620,A
USGS,5054000,11,20,2017,0:00,632,A
USGS,5054000,11,21,2017,0:00,569,A
USGS,5054000,11,22,2017,0:00,618,A
USGS,5054000,11,23,2017,0:00,612,A
USGS,5054000,11,24,2017,0:00,514,A
USGS,5054000,11,25,2017,0:00,570,A
USGS,5054000,11,26,2017,0:00,738,A
