"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",25.6,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",25.7,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",25.7,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",24.6,,
"SING_45_64_F","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",23.7,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",13.5,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",13.8,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",15.4,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",15,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",14.6,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",15.9,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",15.9,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",16.9,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",18.1,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",19.1,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",18.8,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",16.9,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",17,,
"SING_F_SP","separata, divorziata","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",18,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",26.3,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",27.4,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",27.8,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",25.8,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",24.3,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",24.9,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",24.8,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",24.1,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",23.2,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",23.2,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",22.1,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",19.7,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",18.9,,
"SING_L45_MF","meno di 45 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",19.7,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2009","2009",3336,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2010","2010",3344,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2011","2011",3382,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2012","2012",3537,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2013","2013",3676,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2014","2014",3695,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2015","2015",3717,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2016","2016",3786,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2017","2017",3820,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2018","2018",3961,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2019","2019",4047,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2020","2020",4073,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2021","2021",4228,,
"SING_GE65_MF","65 anni e più","THV","valori in migliaia","2022","2022",4123,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2009","2009",2860,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2010","2010",2874,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2011","2011",2876,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2012","2012",3005,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2013","2013",3098,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2014","2014",3049,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2015","2015",3089,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2016","2016",3065,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2017","2017",2985,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2018","2018",3072,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2019","2019",3152,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2020","2020",3191,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2021","2021",3215,,
"SING_MF_WI","vedova/vedovo","THV","valori in migliaia","2022","2022",3088,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2009","2009",3,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2010","2010",3,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2011","2011",1,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2012","2012",2,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2013","2013",2,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2014","2014",1,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2015","2015",8,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2016","2016",10,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2017","2017",8,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2018","2018",8,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2019","2019",7,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2020","2020",4,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2021","2021",2,,
"SING_WIM_45","meno di 45 anni","THV","valori in migliaia","2022","2022",2,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",6.7,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",5.5,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",5.2,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",4.5,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",4.1,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",5.1,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",5.1,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",3.6,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",2.5,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",2.5,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",3.8,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",4.3,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",4.7,,
"SING_WIM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",5.4,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",45.2,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",46.8,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",45.4,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",46.9,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",49.4,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",48.6,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",49.6,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",47.7,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",47.3,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",47.8,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",47.7,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",49.5,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",51.3,,
"SING_UNM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",50.8,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2009","2009",257,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2010","2010",267,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2011","2011",260,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2012","2012",252,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2013","2013",252,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2014","2014",253,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2015","2015",242,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2016","2016",224,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2017","2017",215,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2018","2018",199,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2019","2019",192,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2020","2020",184,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2021","2021",145,,
"SING_SDM_45","meno di 45 anni","THV","valori in migliaia","2022","2022",144,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2009","2009",48.2,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2010","2010",47.8,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2011","2011",49.4,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2012","2012",48.6,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2013","2013",46.6,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2014","2014",46.3,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2015","2015",45.3,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2016","2016",48.6,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2017","2017",50.2,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2018","2018",49.7,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2019","2019",48.6,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2020","2020",46.2,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2021","2021",44,,
"SING_SDM_45_64","45-64 anni","HSC_S","per 100 persone sole con le stesse caratteristiche","2022","2022",43.8,,
